request_id,date,hospital,region,blood_type,units_requested,urgency,reason,fulfilled,response_time_min,donors_matched
REQ-2025-07085,2025-05-25,CHU Souss Massa,Souss-Massa,O+,8,critical,Pediatric Care,1,6,5
REQ-2025-07086,2025-05-25,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,4,medium,Scheduled Transfusion,0,,0
REQ-2025-07087,2025-02-03,Hôpital Régional Oujda,Oriental,O+,2,low,Accident Emergency,1,4,1
REQ-2024-07088,2024-02-15,CHU Mohammed VI,Marrakech-Safi,AB+,5,medium,Maternal Care,1,53,6
REQ-2025-07089,2025-09-10,CHU Ibn Rochd,Casablanca-Settat,O+,1,medium,Scheduled Transfusion,1,10,5
REQ-2023-07090,2023-08-03,CHU Ibn Rochd,Casablanca-Settat,AB+,6,high,Maternal Care,1,22,10
REQ-2026-07091,2026-01-23,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,3,high,Post-Operative Care,1,48,2
REQ-2023-07092,2023-04-14,CHU Mohammed VI,Marrakech-Safi,B+,3,low,Chronic Disease Treatment,1,20,6
REQ-2023-07093,2023-07-16,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,1,low,Scheduled Transfusion,1,45,7
REQ-2024-07094,2024-11-25,CHU Mohammed VI,Marrakech-Safi,B+,1,medium,Accident Emergency,1,23,12
REQ-2023-07095,2023-03-20,CHU Mohammed VI,Marrakech-Safi,A+,5,high,Organ Transplant,1,49,5
REQ-2025-07096,2025-07-18,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,3,medium,Pediatric Care,1,54,12
REQ-2025-07097,2025-02-10,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,3,medium,Post-Operative Care,1,48,6
REQ-2025-07098,2025-08-11,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,5,critical,Accident Emergency,1,30,5
REQ-2024-07099,2024-12-27,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,1,high,Scheduled Transfusion,1,18,1
REQ-2025-07100,2025-11-27,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O-,6,medium,Scheduled Transfusion,0,,0
REQ-2023-07101,2023-10-30,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,A+,7,critical,Burn Treatment,1,47,7
REQ-2024-07102,2024-03-16,Hôpital Régional Oujda,Oriental,O+,4,medium,Burn Treatment,1,37,4
REQ-2024-07103,2024-11-17,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,6,low,Post-Operative Care,1,44,10
REQ-2023-07104,2023-10-20,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,5,medium,Organ Transplant,1,11,10
REQ-2025-07105,2025-06-02,CHU Mohammed VI,Marrakech-Safi,A+,1,medium,Accident Emergency,1,4,1
REQ-2024-07106,2024-02-20,CHU Mohammed VI,Marrakech-Safi,A+,1,high,Scheduled Transfusion,0,,0
REQ-2025-07107,2025-08-31,Hôpital Régional Oujda,Oriental,B+,3,low,Accident Emergency,1,36,4
REQ-2023-07108,2023-07-27,CHU Mohammed VI,Marrakech-Safi,B-,2,critical,Chronic Disease Treatment,1,15,5
REQ-2025-07109,2025-08-08,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,B+,3,critical,Chronic Disease Treatment,1,6,6
REQ-2025-07110,2025-02-19,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,3,high,Maternal Care,0,,0
REQ-2025-07111,2025-07-15,CHU Souss Massa,Souss-Massa,A+,1,low,Burn Treatment,1,23,4
REQ-2024-07112,2024-08-16,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,3,medium,Organ Transplant,1,50,1
REQ-2024-07113,2024-06-06,Hôpital Régional Oujda,Oriental,O+,5,high,Post-Operative Care,1,3,12
REQ-2023-07114,2023-09-17,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,1,medium,Burn Treatment,1,12,6
REQ-2025-07115,2025-09-27,Hôpital Régional Oujda,Oriental,O+,2,medium,Chronic Disease Treatment,1,22,12
REQ-2023-07116,2023-09-21,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,1,high,Maternal Care,1,54,5
REQ-2024-07117,2024-04-25,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,2,critical,Pediatric Care,1,59,2
REQ-2024-07118,2024-07-22,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,4,low,Maternal Care,1,27,12
REQ-2025-07119,2025-11-03,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,4,high,Chronic Disease Treatment,0,,0
REQ-2026-07120,2026-02-10,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,4,medium,Post-Operative Care,1,5,6
REQ-2024-07121,2024-01-24,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,5,medium,Chronic Disease Treatment,1,6,1
REQ-2023-07122,2023-02-06,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,3,medium,Pediatric Care,0,,0
REQ-2023-07123,2023-06-27,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,B+,4,critical,Organ Transplant,1,54,8
REQ-2026-07124,2026-02-14,Hôpital Régional Oujda,Oriental,B+,4,high,Chronic Disease Treatment,1,34,9
REQ-2025-07125,2025-11-29,CHU Ibn Sina,Rabat-Salé-Kénitra,O-,6,high,Post-Operative Care,1,31,4
REQ-2024-07126,2024-10-26,CHU Mohammed VI,Marrakech-Safi,A+,3,high,Burn Treatment,0,,0
REQ-2023-07127,2023-01-15,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,AB+,4,medium,Post-Operative Care,1,14,12
REQ-2024-07128,2024-12-14,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,5,medium,Chronic Disease Treatment,1,28,5
REQ-2025-07129,2025-04-02,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,4,medium,Maternal Care,1,17,10
REQ-2023-07130,2023-11-02,CHU Ibn Rochd,Casablanca-Settat,B+,3,critical,Pediatric Care,1,59,12
REQ-2026-07131,2026-02-14,Hôpital Régional Oujda,Oriental,A+,3,medium,Chronic Disease Treatment,1,59,7
REQ-2024-07132,2024-12-04,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,1,low,Accident Emergency,0,,0
REQ-2025-07133,2025-03-17,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,1,low,Accident Emergency,1,47,2
REQ-2025-07134,2025-08-23,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,B+,1,medium,Organ Transplant,1,3,5
REQ-2025-07135,2025-12-16,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,4,medium,Organ Transplant,1,23,12
REQ-2026-07136,2026-01-02,CHU Mohammed VI,Marrakech-Safi,A+,6,high,Burn Treatment,1,46,7
REQ-2025-07137,2025-04-21,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,3,low,Maternal Care,1,54,6
REQ-2025-07138,2025-12-04,CHU Hassan II,Fès-Meknès,O-,1,high,Pediatric Care,0,,0
REQ-2024-07139,2024-03-11,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,1,medium,Maternal Care,1,47,3
REQ-2025-07140,2025-01-09,CHU Mohammed VI,Marrakech-Safi,O+,4,low,Emergency Surgery,1,24,9
REQ-2023-07141,2023-07-23,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,2,high,Post-Operative Care,1,45,4
REQ-2025-07142,2025-12-14,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,6,critical,Chronic Disease Treatment,0,,0
REQ-2024-07143,2024-02-10,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,4,low,Scheduled Transfusion,1,18,4
REQ-2025-07144,2025-11-10,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,AB-,4,critical,Chronic Disease Treatment,1,28,1
REQ-2026-07145,2026-01-29,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,9,critical,Pediatric Care,0,,0
REQ-2024-07146,2024-01-14,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,3,low,Emergency Surgery,1,27,7
REQ-2025-07147,2025-05-23,CHU Mohammed VI,Marrakech-Safi,B+,4,high,Chronic Disease Treatment,0,,0
REQ-2024-07148,2024-11-17,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,3,low,Emergency Surgery,1,14,7
REQ-2025-07149,2025-04-18,CHU Souss Massa,Souss-Massa,O+,5,high,Maternal Care,1,37,6
REQ-2023-07150,2023-11-26,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,4,critical,Accident Emergency,1,8,12
REQ-2023-07151,2023-04-24,CHU Souss Massa,Souss-Massa,O+,9,critical,Post-Operative Care,1,5,1
REQ-2023-07152,2023-07-20,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,4,medium,Pediatric Care,1,24,10
REQ-2023-07153,2023-10-13,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,9,critical,Burn Treatment,1,34,4
REQ-2023-07154,2023-03-14,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,5,medium,Burn Treatment,1,57,4
REQ-2025-07155,2025-04-28,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,1,high,Scheduled Transfusion,1,55,6
REQ-2025-07156,2025-04-20,Hôpital Régional Oujda,Oriental,O+,2,low,Scheduled Transfusion,1,18,9
REQ-2023-07157,2023-12-30,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,5,low,Burn Treatment,1,7,11
REQ-2025-07158,2025-01-11,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,4,medium,Burn Treatment,1,36,1
REQ-2025-07159,2025-06-13,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A-,5,low,Burn Treatment,1,28,10
REQ-2023-07160,2023-12-31,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,A+,3,medium,Maternal Care,1,43,11
REQ-2024-07161,2024-11-25,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,2,low,Post-Operative Care,1,24,6
REQ-2024-07162,2024-07-11,CHU Mohammed VI,Marrakech-Safi,O+,6,low,Organ Transplant,1,31,2
REQ-2024-07163,2024-05-30,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,B+,6,low,Chronic Disease Treatment,1,19,9
REQ-2024-07164,2024-09-04,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,3,low,Organ Transplant,1,34,11
REQ-2024-07165,2024-07-11,CHU Hassan II,Fès-Meknès,B+,6,medium,Emergency Surgery,1,23,8
REQ-2023-07166,2023-09-03,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,3,low,Maternal Care,1,16,12
REQ-2025-07167,2025-10-10,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,B+,3,medium,Chronic Disease Treatment,0,,0
REQ-2025-07168,2025-08-01,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,B+,6,high,Organ Transplant,1,10,6
REQ-2023-07169,2023-11-29,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,1,medium,Pediatric Care,0,,0
REQ-2025-07170,2025-03-24,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,2,high,Emergency Surgery,1,44,5
REQ-2024-07171,2024-09-05,CHU Ibn Sina,Rabat-Salé-Kénitra,B+,6,medium,Burn Treatment,0,,0
REQ-2025-07172,2025-10-23,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,3,critical,Maternal Care,1,60,7
REQ-2024-07173,2024-12-09,CHU Ibn Rochd,Casablanca-Settat,B+,2,high,Pediatric Care,1,50,3
REQ-2025-07174,2025-10-03,CHU Hassan II,Fès-Meknès,A+,5,low,Pediatric Care,1,34,11
REQ-2025-07175,2025-09-16,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,4,high,Maternal Care,1,33,3
REQ-2025-07176,2025-10-03,CHU Ibn Sina,Rabat-Salé-Kénitra,B+,9,critical,Emergency Surgery,1,42,10
REQ-2024-07177,2024-05-09,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,B+,2,medium,Burn Treatment,1,42,2
REQ-2024-07178,2024-05-29,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,2,low,Chronic Disease Treatment,1,25,10
REQ-2025-07179,2025-01-18,CHU Hassan II,Fès-Meknès,O+,6,low,Emergency Surgery,0,,0
REQ-2025-07180,2025-04-04,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,2,low,Accident Emergency,1,55,12
REQ-2024-07181,2024-06-11,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,3,high,Chronic Disease Treatment,1,37,11
REQ-2023-07182,2023-11-20,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,1,low,Post-Operative Care,1,33,5
REQ-2023-07183,2023-08-17,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,B+,5,high,Chronic Disease Treatment,0,,0
REQ-2023-07184,2023-11-09,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,6,low,Maternal Care,1,5,8
REQ-2025-07185,2025-03-29,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,5,medium,Maternal Care,1,7,10
REQ-2024-07186,2024-02-01,CHU Souss Massa,Souss-Massa,B+,4,medium,Chronic Disease Treatment,1,17,9
REQ-2023-07187,2023-05-27,Hôpital Régional Oujda,Oriental,O+,2,medium,Pediatric Care,0,,0
REQ-2025-07188,2025-07-07,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,3,low,Scheduled Transfusion,0,,0
REQ-2023-07189,2023-02-14,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,2,critical,Chronic Disease Treatment,1,57,11
REQ-2025-07190,2025-05-12,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,6,low,Organ Transplant,1,25,3
REQ-2026-07191,2026-01-15,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,5,critical,Accident Emergency,1,48,1
REQ-2025-07192,2025-12-01,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,6,high,Burn Treatment,1,52,10
REQ-2024-07193,2024-05-12,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,10,critical,Maternal Care,1,47,7
REQ-2024-07194,2024-03-30,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,3,low,Emergency Surgery,1,31,9
REQ-2023-07195,2023-02-22,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,6,high,Pediatric Care,1,37,4
REQ-2025-07196,2025-01-27,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,B+,2,low,Scheduled Transfusion,1,10,7
REQ-2024-07197,2024-01-22,CHU Mohammed VI,Marrakech-Safi,AB+,5,low,Accident Emergency,1,49,3
REQ-2024-07198,2024-04-21,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,B-,5,medium,Emergency Surgery,0,,0
REQ-2026-07199,2026-02-12,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,A+,4,medium,Emergency Surgery,1,4,10
REQ-2025-07200,2025-11-30,CHU Mohammed VI,Marrakech-Safi,O+,6,medium,Post-Operative Care,1,23,11
REQ-2025-07201,2025-08-07,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,B+,6,low,Maternal Care,1,46,9
REQ-2024-07202,2024-12-08,Hôpital Régional Oujda,Oriental,O+,3,medium,Chronic Disease Treatment,1,12,7
REQ-2025-07203,2025-12-24,CHU Mohammed VI,Marrakech-Safi,A+,3,low,Post-Operative Care,1,29,10
REQ-2023-07204,2023-05-02,CHU Mohammed VI,Marrakech-Safi,B+,6,high,Maternal Care,1,15,6
REQ-2024-07205,2024-03-11,CHU Souss Massa,Souss-Massa,AB+,2,low,Post-Operative Care,1,57,6
REQ-2025-07206,2025-07-09,CHU Mohammed VI,Marrakech-Safi,O+,5,medium,Burn Treatment,1,3,6
REQ-2024-07207,2024-08-15,CHU Mohammed VI,Marrakech-Safi,O+,2,medium,Emergency Surgery,1,24,3
REQ-2025-07208,2025-03-03,CHU Souss Massa,Souss-Massa,O+,5,medium,Pediatric Care,1,8,10
REQ-2024-07209,2024-09-28,Hôpital Régional Oujda,Oriental,O+,3,high,Emergency Surgery,1,50,10
REQ-2023-07210,2023-03-16,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,6,medium,Burn Treatment,1,41,2
REQ-2024-07211,2024-04-10,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,2,low,Post-Operative Care,1,51,5
REQ-2023-07212,2023-09-05,Hôpital Régional Oujda,Oriental,O+,5,medium,Organ Transplant,1,43,9
REQ-2025-07213,2025-08-30,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,5,high,Post-Operative Care,1,41,12
REQ-2026-07214,2026-01-06,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,AB+,3,low,Organ Transplant,0,,0
REQ-2023-07215,2023-06-02,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,6,low,Organ Transplant,1,54,5
REQ-2023-07216,2023-09-17,CHU Souss Massa,Souss-Massa,A+,1,medium,Burn Treatment,1,11,6
REQ-2024-07217,2024-04-06,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,5,low,Burn Treatment,1,41,11
REQ-2024-07218,2024-06-27,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,2,high,Scheduled Transfusion,1,28,6
REQ-2025-07219,2025-01-09,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,6,low,Emergency Surgery,1,36,2
REQ-2025-07220,2025-11-06,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,2,low,Chronic Disease Treatment,1,20,2
REQ-2024-07221,2024-06-04,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,3,high,Maternal Care,1,47,4
REQ-2025-07222,2025-09-07,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,6,high,Maternal Care,1,25,9
REQ-2024-07223,2024-12-02,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,B+,3,medium,Burn Treatment,1,45,8
REQ-2025-07224,2025-12-13,CHU Ibn Sina,Rabat-Salé-Kénitra,O-,2,high,Pediatric Care,1,31,3
REQ-2025-07225,2025-08-08,CHU Ibn Rochd,Casablanca-Settat,O-,3,high,Chronic Disease Treatment,1,16,6
REQ-2024-07226,2024-01-30,CHU Mohammed VI,Marrakech-Safi,O+,6,low,Organ Transplant,1,10,11
REQ-2023-07227,2023-12-28,Hôpital Régional Oujda,Oriental,A+,2,medium,Chronic Disease Treatment,1,8,10
REQ-2023-07228,2023-04-07,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,B+,3,high,Burn Treatment,1,24,4
REQ-2026-07229,2026-02-15,CHU Ibn Rochd,Casablanca-Settat,O+,3,high,Pediatric Care,0,,0
REQ-2024-07230,2024-03-08,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,A+,3,medium,Pediatric Care,1,6,5
REQ-2025-07231,2025-08-23,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,1,high,Burn Treatment,1,15,3
REQ-2025-07232,2025-03-10,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,3,low,Post-Operative Care,1,35,11
REQ-2025-07233,2025-09-10,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,2,medium,Organ Transplant,1,53,1
REQ-2023-07234,2023-06-11,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,2,low,Scheduled Transfusion,1,44,9
REQ-2025-07235,2025-02-01,CHU Mohammed VI,Marrakech-Safi,O+,5,medium,Burn Treatment,1,51,5
REQ-2023-07236,2023-05-14,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,6,medium,Accident Emergency,1,4,10
REQ-2026-07237,2026-01-18,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,5,medium,Pediatric Care,1,14,8
REQ-2023-07238,2023-06-10,Hôpital Régional Oujda,Oriental,B+,6,medium,Chronic Disease Treatment,0,,0
REQ-2025-07239,2025-06-07,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,10,critical,Post-Operative Care,0,,0
REQ-2024-07240,2024-03-28,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,1,medium,Chronic Disease Treatment,1,41,10
REQ-2025-07241,2025-01-05,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,1,high,Emergency Surgery,1,51,2
REQ-2024-07242,2024-06-12,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,B+,1,low,Chronic Disease Treatment,1,19,9
REQ-2024-07243,2024-08-13,CHU Hassan II,Fès-Meknès,B+,6,medium,Emergency Surgery,1,28,11
REQ-2025-07244,2025-02-15,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,B+,5,medium,Accident Emergency,1,28,12
REQ-2024-07245,2024-10-18,Hôpital Régional Oujda,Oriental,O+,1,medium,Chronic Disease Treatment,1,48,11
REQ-2024-07246,2024-06-01,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,5,high,Organ Transplant,0,,0
REQ-2023-07247,2023-09-09,CHU Ibn Rochd,Casablanca-Settat,A+,1,low,Pediatric Care,1,17,5
REQ-2023-07248,2023-11-05,Hôpital Régional Oujda,Oriental,A+,4,low,Accident Emergency,1,60,8
REQ-2024-07249,2024-08-01,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,6,medium,Post-Operative Care,1,54,6
REQ-2024-07250,2024-01-23,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,3,medium,Burn Treatment,1,25,2
REQ-2025-07251,2025-01-31,CHU Hassan II,Fès-Meknès,O+,3,low,Emergency Surgery,1,33,10
REQ-2023-07252,2023-05-18,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O-,6,low,Maternal Care,1,35,7
REQ-2025-07253,2025-12-04,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,6,high,Emergency Surgery,1,7,11
REQ-2025-07254,2025-09-05,CHU Ibn Rochd,Casablanca-Settat,B+,4,high,Organ Transplant,1,10,5
REQ-2024-07255,2024-12-04,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,5,low,Chronic Disease Treatment,1,14,12
REQ-2024-07256,2024-12-17,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,3,medium,Pediatric Care,1,12,11
REQ-2025-07257,2025-11-18,CHU Ibn Sina,Rabat-Salé-Kénitra,O-,3,low,Pediatric Care,1,4,8
REQ-2024-07258,2024-11-17,Hôpital Régional Oujda,Oriental,B+,1,critical,Emergency Surgery,1,17,4
REQ-2023-07259,2023-10-04,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,2,medium,Accident Emergency,0,,0
REQ-2025-07260,2025-12-06,CHU Ibn Rochd,Casablanca-Settat,O+,3,medium,Emergency Surgery,1,38,9
REQ-2023-07261,2023-06-24,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,9,critical,Maternal Care,1,3,3
REQ-2024-07262,2024-04-01,CHU Souss Massa,Souss-Massa,O+,3,high,Post-Operative Care,0,,0
REQ-2023-07263,2023-12-14,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O-,4,low,Maternal Care,1,33,10
REQ-2024-07264,2024-05-21,CHU Mohammed VI,Marrakech-Safi,A+,3,medium,Organ Transplant,1,35,5
REQ-2023-07265,2023-07-11,CHU Souss Massa,Souss-Massa,O+,5,medium,Post-Operative Care,1,50,8
REQ-2024-07266,2024-01-31,CHU Hassan II,Fès-Meknès,B+,6,medium,Pediatric Care,1,60,8
REQ-2026-07267,2026-02-16,CHU Mohammed VI,Marrakech-Safi,O+,2,medium,Pediatric Care,0,,0
REQ-2023-07268,2023-07-24,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,3,low,Organ Transplant,1,17,4
REQ-2025-07269,2025-01-06,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,4,high,Organ Transplant,1,34,9
REQ-2024-07270,2024-02-18,CHU Ibn Sina,Rabat-Salé-Kénitra,B+,9,critical,Chronic Disease Treatment,0,,0
REQ-2024-07271,2024-04-20,CHU Ibn Rochd,Casablanca-Settat,O+,6,low,Emergency Surgery,1,40,4
REQ-2024-07272,2024-12-05,CHU Ibn Rochd,Casablanca-Settat,A+,6,medium,Maternal Care,1,28,10
REQ-2025-07273,2025-10-03,CHU Hassan II,Fès-Meknès,O+,3,low,Emergency Surgery,1,19,11
REQ-2025-07274,2025-01-12,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,4,high,Organ Transplant,1,42,10
REQ-2023-07275,2023-09-10,CHU Souss Massa,Souss-Massa,O+,3,high,Pediatric Care,1,49,11
REQ-2025-07276,2025-01-06,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,B+,1,medium,Maternal Care,1,34,7
REQ-2026-07277,2026-02-14,CHU Mohammed VI,Marrakech-Safi,A+,6,high,Burn Treatment,1,32,9
REQ-2025-07278,2025-01-18,CHU Souss Massa,Souss-Massa,A+,4,medium,Chronic Disease Treatment,0,,0
REQ-2025-07279,2025-06-21,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,3,high,Accident Emergency,1,52,12
REQ-2025-07280,2025-12-15,CHU Ibn Rochd,Casablanca-Settat,A+,1,medium,Pediatric Care,0,,0
REQ-2024-07281,2024-06-25,CHU Mohammed VI,Marrakech-Safi,A+,8,critical,Chronic Disease Treatment,1,47,10
REQ-2023-07282,2023-06-15,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,2,critical,Chronic Disease Treatment,0,,0
REQ-2025-07283,2025-11-28,CHU Souss Massa,Souss-Massa,B+,9,critical,Organ Transplant,1,18,12
REQ-2024-07284,2024-04-22,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,B-,1,high,Chronic Disease Treatment,1,12,9
REQ-2024-07285,2024-08-16,CHU Mohammed VI,Marrakech-Safi,O-,4,medium,Pediatric Care,1,52,8
REQ-2024-07286,2024-02-11,CHU Ibn Rochd,Casablanca-Settat,A-,6,low,Organ Transplant,1,47,12
REQ-2023-07287,2023-05-26,CHU Hassan II,Fès-Meknès,AB+,4,low,Accident Emergency,1,55,6
REQ-2023-07288,2023-12-30,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,10,critical,Emergency Surgery,0,,0
REQ-2025-07289,2025-12-22,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,B-,6,low,Scheduled Transfusion,1,23,9
REQ-2024-07290,2024-03-24,CHU Mohammed VI,Marrakech-Safi,B-,1,low,Pediatric Care,1,43,7
REQ-2023-07291,2023-09-19,CHU Souss Massa,Souss-Massa,O+,4,low,Post-Operative Care,1,51,9
REQ-2024-07292,2024-03-19,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,AB+,2,high,Burn Treatment,1,14,6
REQ-2023-07293,2023-11-29,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,1,low,Chronic Disease Treatment,1,7,12
REQ-2024-07294,2024-07-06,CHU Hassan II,Fès-Meknès,B+,5,low,Burn Treatment,1,23,12
